,x,y
2189,693656.667778398,1200089.2251259633
2190,693656.9022498508,1200088.6945000857
2191,693657.1296111317,1200088.179965042
2192,693657.357933411,1200087.6632551893
2193,693657.5852338693,1200087.1488577917
2194,693657.8253375028,1200086.6054858812
2195,693658.0819058373,1200086.0248531601
2196,693658.3098631805,1200085.5089691842
2197,693658.5369081835,1200084.9951499004
2198,693658.7646161537,1200084.4798302737
2199,693658.9945137405,1200083.9595553859
2200,693659.2369103893,1200083.4109942159
2201,693659.4684441064,1200082.8870166468
2202,693659.6986153953,1200082.3661223513
2203,693659.92837309,1200081.8461640496
2204,693660.1573826657,1200081.3278987955
2205,693660.3881560992,1200080.8056418032
2206,693660.6177739018,1200080.2860000876
2207,693660.8497151309,1200079.7611002894
2208,693648.0927176783,1200109.2855541995
2209,693648.3743991224,1200108.8045834114
2210,693648.656364151,1200108.3231284032
2211,693648.9390978428,1200107.8403609034
2212,693649.2185628506,1200107.363174678
2213,693647.1985984608,1200110.781073627
2214,693647.481536854,1200110.2903133596
2215,693647.7962438458,1200109.7444500506
2216,693648.0699068968,1200109.269777983
2217,693646.7355123579,1200111.2660553278
2218,693646.977236627,1200110.7715324222
2219,693647.2232346314,1200110.2682662492
2220,693647.4713824148,1200109.7606020276
2221,693647.7248626836,1200109.2420285328
2222,693646.9376983158,1200111.3743428667
2223,693647.2522184285,1200110.8652824317
2224,693647.5515039009,1200110.3808797286
2225,693647.8493777586,1200109.8987617672
2226,693648.1396458667,1200109.4289539445
2227,693647.1634334361,1200111.4896695726
2228,693647.508113761,1200111.0476217498
2229,693647.8578839785,1200110.5990462091
2230,693648.199636489,1200110.1607532685
2231,693647.164098783,1200111.8355408786
2232,693647.5422317563,1200111.4312807678
2233,693647.9222934694,1200111.0249586506
2234,693648.2997968539,1200110.6213716299
2235,693648.7177837912,1200110.174503841
2236,693647.7120582205,1200111.8410416516
2237,693648.163090542,1200111.4992869978
2238,693648.6138201337,1200111.1577617275
2239,693649.0464907346,1200110.8299200535
2240,693649.4864850654,1200110.4965290679
2241,693647.948353293,1200111.8532590633
2242,693648.4028750183,1200111.552886115
2243,693648.8643086961,1200111.247945368
2244,693649.320302862,1200110.9465993498
2245,693648.1555257569,1200111.8692731413
2246,693648.6324126702,1200111.5897525463
2247,693649.1146539092,1200111.3070935882
2248,693649.5897183408,1200111.0286412153
2249,693650.0657254353,1200110.7496363136
2250,693650.538891972,1200110.4722963653
2251,693651.005145647,1200110.1990082941
2252,693651.4900012047,1200109.9148169896
2253,693651.961005901,1200109.6387441738
2254,693652.4413366764,1200109.3572050072
2255,693648.3606428367,1200111.8198325164
2256,693648.8321402429,1200111.5606464788
2257,693649.3070976204,1200111.2995584663
2258,693649.7830344752,1200111.0379320271
2259,693650.2637669519,1200110.7736693947
2260,693648.1847951732,1200111.8640623726
2261,693648.6542709959,1200111.5940243045
2262,693649.1280301966,1200111.3215224778
2263,693649.6000308258,1200111.050032165
2264,693650.1030325608,1200110.760710308
2265,693648.1798944284,1200111.7560072462
2266,693648.6397819902,1200111.4662954784
2267,693649.111115327,1200111.1693733055
2268,693649.5861088635,1200110.870145345
2269,693647.9512259713,1200111.865176409
2270,693648.4050731688,1200111.5713800734
2271,693648.8768695366,1200111.2659644077
2272,693649.3284003208,1200110.973667594
2273,693649.811887905,1200110.6606836617
2274,693647.7451160257,1200112.1798623053
2275,693648.2547531205,1200111.8943806754
2276,693648.7289491247,1200111.6287519573
2277,693649.2006288996,1200111.3645327466
2278,693649.6730006376,1200111.0999259215
2279,693647.634276147,1200112.4080668027
2280,693648.1155299852,1200112.175986074
2281,693648.5989620879,1200111.9428548948
2282,693649.0918981662,1200111.7051405013
2283,693647.2964755085,1200112.8554746811
2284,693647.8178618745,1200112.6700567636
2285,693648.32553111,1200112.4895169977
2286,693648.8320493525,1200112.3093865535
2287,693649.3374301428,1200112.1296606155
2288,693646.8784093886,1200113.1890098692
2289,693647.4141742903,1200113.041174566
2290,693647.9306215105,1200112.8986696517
2291,693648.4521989095,1200112.754749151
2292,693648.9893189527,1200112.6065399193
2293,693646.336969723,1200113.3077581997
2294,693646.8665211074,1200113.1546448956
2295,693647.4361375062,1200112.9899472827
2296,693647.9512610842,1200112.8410056024
2297,693648.464129028,1200112.692716111
2298,693645.4709863041,1200113.7353413336
2299,693645.9903045251,1200113.624275174
2300,693646.5174319376,1200113.5115388692
2301,693647.0429947178,1200113.399137191
2302,693644.8965377486,1200113.9692024565
2303,693645.4186140167,1200113.8823831503
2304,693645.9527046512,1200113.7935659003
2305,693646.5007651518,1200113.7024255146
2306,693647.046560649,1200113.6116617904
2307,693644.7897294281,1200114.0830878832
2308,693645.3194850355,1200114.016390126
2309,693645.871022451,1200113.9469499765
2310,693646.4236051672,1200113.8773782207
2311,693644.5588693282,1200114.1978034046
2312,693645.0962730212,1200114.149976571
2313,693645.6475808223,1200114.100912326
2314,693646.1778059177,1200114.0537243595
2315,693646.7576865195,1200114.0021172466
2316,693644.1420375741,1200114.6307450351
2317,693644.6731717482,1200114.6705333265
