time,verror,vsteer,gsteer
424,-8.8,-4.399999996977112,-25.0
425,8.399999999999999,4.199999999981898,-8.58169041169059
426,1.0,0.49999999952937063,-9.568565878994882
427,-38.65,-19.325000003240103,-25.0
428,4.25,2.1250000067336203,-25.0
429,-17.6,-8.800000000597338,-25.0
430,-16.0,-8.00000000095936,-25.0
431,-8.45,-4.224999999818988,-25.0
432,-9.45,-4.724999999275955,-25.0
433,-17.85,-8.924999999909495,25.0
434,-37.75,-18.874999999420766,25.0
435,-0.05000000000000071,-0.02499999900443821,25.0
436,-19.25,-9.625000000597337,-25.0
437,-27.7,-13.84999999969228,-25.0
438,-7.1000000000000005,-3.5499999965245834,25.0
439,-53.55,-26.775000003819336,25.0
440,-23.55,-11.774999998026978,25.0
441,-6.8999999999999995,-3.449999999619876,25.0
442,-19.35,-9.675000000090506,25.0
443,-14.6,-7.299999999800887,25.0
444,-54.3,-27.149999998189884,25.0
445,-6.6,-3.3000000013213824,25.0
446,8.75,4.375000000850753,25.0
447,10.25,5.1249999998913935,25.0
448,-8.25,-4.124999999963798,25.0
449,-3.55,-1.774999999438865,25.0
450,3.9000000000000004,1.9532916677494523,25.0
451,3.0,1.5000000001629101,25.0
452,3.25,1.6250000001086067,25.0
453,3.25,1.625,25.0
454,3.25,1.625,25.0
455,3.25,1.625,25.0
456,3.25,1.625,25.0
457,2.9499999999999993,1.4749999999999996,25.0
458,2.9499999999999993,1.4749999999999996,25.0
